,ID,name_en,countries,speakers,location,lat,lon,status
1556,609,Juma,Brazil,5.0,"The group lives in indigenous lands Juma, upper courses of the Ipixuna, Mucuim, Tabocal, and Jacaré rivers (tributaries of the Purus), on the Igarapé Tapiu (right tributary of the Içuã), Municipality of Canutama between the cities of Humaita and Lábrea - Amazonas State - Brazil",-7.4496,-63.8195,4
1557,960,Kalispel,United States of America,5.0,"Kalispel Reservation in northeastern Washington, Spokane Reservation, and Chewelah.",48.2549,-117.2174,4
1558,611,Kanoê,Brazil,5.0,The group lives in indigenous lands Rio Guaporé and Rio Branco Municipalities of  Guajará-Mirim and Alta Floresta d’Oeste- Rondônia state  - Brazil.,-13.1222,-61.051,4
1559,2549,Liki,Indonesia,5.0,"Like Island, Irian Jaya",-1.6202,138.738,4
1560,869,Luiseño,United States of America,5.0,"Descendants live at the La Jolla, Rincon, Pauma, Pechanga, and Pala Reservations, and in the town of San Juan Capistrano.  ",33.4622,-117.1269,4
1561,793,Lushootseed,United States of America,5.0,"Upper Skagit, Swinomish, Suquamish, Muckleshoot, Puyallup, and Nisqually Reservations, and especially the Tulalip Reservation near Marysville, WA.",47.6074,-122.5681,4
1562,455,Manchurian Kirghiz,China,5.0,Fuyu County in Heilongjiang Province in China; extinct since the early twentieth century in Hulun Buir League in Inner Mongolia,47.8,124.2,4
1563,2551,Mansim,Indonesia,5.0,Irian Jaya,-0.9008,134.0441,4
1564,2146,Naman,Vanuatu,5.0,Malekula,-16.1216,167.4337,4
1565,2147,Nasarian,Vanuatu,5.0,Malekula,-16.3517,167.4659,4
1566,2149,Navwien,Vanuatu,5.0,Malekula,-16.469,167.4975,4
1567,2150,Nivat,Vanuatu,5.0,Malekula,-16.1302,167.3835,4
1568,2151,Niviar,Vanuatu,5.0,Malekula,-16.1302,167.3945,4
1569,2513,Olrat,Vanuatu,5.0,Gaua Island,-14.2796,167.4302,4
1570,640,Oro Win,Brazil,5.0,Not mutually intelligible with Warí.  Moré is still more distant.,-11.6683,-65.1379,4
1571,651,Resígaro,Peru,5.0,"Loreto, prov. de  Mariscal Castilla, cuenca  del río  Yahuasyaco, en aldeas de  boras ( tal como Brillo Nuevo) ",-2.7674,-71.7187,4
1572,2152,Sorsorian,Vanuatu,5.0,Malekula,-16.4709,167.6499,4
1573,679,Southern Selkup,Russian Federation,5.0,Kolpashevo and Upper Ket’ (Verkhneketskiy) counties in Tomsk Province and adjacent parts of Krasnoyarsk Region in the Russian Federation; formerly spoken further to the south,58.6626,85.8581,4
1574,1359,Tuzantec,Mexico,5.0,"Municipality of Tuzantán, state of Chiapas",15.1455,-92.4232,4
1575,2138,Vano,Solomon Islands,5.0,Vanikoro,-11.6286,166.8383,4
1576,902,Yuchi,United States of America,5.0,"In northeastern Oklahoma, near Sapulpa, Hectorsville, and Bristow.",36.0009,-96.0988,4
1577,2521,Bonerif,Indonesia,4.0,Irian Jaya,-2.1088,139.2352,4
1578,802,Coeur d'Alene,United States of America,4.0,Coeur d’Alene Reservation in northern Idaho,43.3433,-116.8873,4
1579,2106,Guranalum,Papua New Guinea,4.0,New Ireland,-4.3464,152.8417,4
1580,2266,Lengilu,Indonesia,4.0,"Kalimantan, Indonesia",3.7327,115.8728,4
1581,2120,Ouma,Papua New Guinea,4.0,Central Province,-10.233,149.1,4
1582,2563,Saponi,Indonesia,4.0,Irian Jaya,-2.4025,136.5037,4
1583,2139,Tanema,Solomon Islands,4.0,Vanikoro,-11.6986,166.9111,4
1584,658,Tehuelche,Argentina,4.0,Patagonia,-51.5087,-70.3125,4
1585,1370,Awakatek (Mexico),Mexico,3.0,"Localities of Maya Tecún I, Maya Teceun II and Santo Domingo Kesté in the municipality of Champotón in the state of Campeche",19.3481,-90.7177,4
1586,580,Canichana,Bolivia (Plurinational State of),3.0,"San Pedro, province of Cercado, department of Beni",-14.5835,-64.9731,5
1587,835,Central Pomo,United States of America,3.0,speakers on the California coast at Point Arena-Manchester and about 40 miles inland in the Hopland area.,38.9704,-123.6893,4
1588,816,Central Sierra Miwok,United States of America,3.0,"Descendants live in a scattering of small communities, the largest at the Jackson and Tuolumne Rancherias, CA.",37.962,-120.2384,4
1589,1470,Chemehuevi,United States of America,3.0,"Colorado River Indian Reservation at Parker, Arizona, and on the neighboring Chemehuevi Reservation in California.  ",34.0138,-114.2146,4
1590,812,Konkow,United States of America,3.0,"Mooretown Rancheria, CA.",39.467,-121.5155,4
1591,814,Lake Miwok,United States of America,3.0,"Speakers live at the Middletown Rancheria, on ancestral Lake Miwok territory to the southeast of Clear Lake.  ",38.6426,-122.3849,4
1592,1463,Mescalero-Chiricahua Apache (Oklahoma),United States of America,3.0,"Chiricahua speakers, Ft. Sill Apache",34.8986,-98.3589,4
1593,834,Northern Pomo,United States of America,3.0,"Sherwood Rancheria near Willits, California",39.4143,-123.3502,4
1594,836,Southern Pomo,United States of America,3.0,"Speakers live along the lower course of the Russian River in Sonoma County, California.",38.7048,-122.8971,4
1595,817,Southern Sierra Miwok,United States of America,3.0,"Descendants live in a scattering of small communities, the largest at the Jackson and Tuolumne Rancherias, CA.  ",37.6148,-119.789,4
1596,865,Tubatulabal,United States of America,3.0,"Kern County, California, in the Kern River Valley of the southern Sierra Nevada.  ",35.6444,-118.5183,4
1597,279,Tuscarora (United States of America),United States of America,3.0,"Tuscarora Reservation near Niagara Falls, New York, in the US; Six Nations Reserve, Ontario, in Canada.",43.0877,-79.0627,4
1598,2157,Ura,Vanuatu,3.0,Erromango,-18.654,169.074,4
1599,729,Andoa (Peru),Peru,2.0,"Cabeceras del río Pastaza, en Loreto. Localidad de  Andoas en el río Tigre",-2.6796,-76.2011,4
1600,571,Arikapu,Brazil,2.0,the group lives in indigenous lands of Rio Branco - Município of Alta Floresta in the state of Rondônia - Brazil,-12.0527,-64.7259,4
1601,287,Baré (Brazil),Brazil,2.0,"Indigenous lands Alto Rio Negro, Marabitanas/Cue Cue,  Médio Rio Negro I, Médio Rio Negro II, Rio Téa north-western Amazonas State, Xié river area - Brazil",0.4394,-68.2031,4
1602,582,Cayuvava,Bolivia (Plurinational State of),2.0,"north of Yacuma province, department of Beni",-12.7903,-65.3247,4
1603,792,Klallam,United States of America,2.0,"The principal Klallam communities are at three small reservations, Port Gamble, Lower Elwha, and Jamestown.  There is also a Klallam community on the Becher Bay Reserve on Vancouver Island.  ",47.8475,-122.585,4
1604,1619,Kujubim,Brazil,2.0,The group lives in the south-western Rondônia - Brazil,-11.9963,-64.7534,4
1605,2508,Lemerig,Vanuatu,2.0,"Vanua Lava, Banks Islands",-13.7473,167.4096,4
1606,811,Maidu,United States of America,2.0,"Some Maidu descendants are members of the small Susanville and Greenville Rancherias, but most live away from tribal land in scattered locations in Plumas and Lassen County.  ",40.4134,-120.6738,4
1607,1535,Oneida (New York),United States of America,2.0,"Near Oneida, NY; also Green Bay, WI; and  on the Thames River near London, Ontario, Canada.",43.0778,-75.6622,4
1608,649,Puruborá,Brazil,2.0,"One lives near Guajárá-Mirim and one near Costa Marques.  Group is trying to retribalize.  Puru= jaguar, borá=plural",-12.3292,-64.2919,4
1609,652,Salamãy,Brazil,2.0,"Lévi-Strauss made a mistake in the name of the group: Mondé was a personal name of one man (like John or Bill), not the name of the group, which calls itself Salamãy (singular) or Salamãy éy (pl)",-8.7602,-63.9074,4
1610,801,Spokane,United States of America,2.0,"Spokane Reservation, northeastern Washington.",47.9286,-118.0165,4
1611,728,Vacacocha,Peru,2.0,"Departamento de  Loreto, Comunidad de  Puerto Elvira, arriba  del encuentro del río Napo con el río Curaray",-2.0869,-74.5092,4
1612,1507,Apiaká,Brazil,1.0,The group lives in the northern state of Mato Grosso - Brasil,-11.1519,-57.3113,4
1613,2060,Chaná,Argentina,1.0,"Paraná, Entre Ríos (Argentina).",-31.8402,-60.5786,4
1614,2280,Dampel,Indonesia,1.0,"Near Bangkir, on the northern corst of the northern part of the narrow neck connecting the central bulk of Sulawesi",0.7923,120.2494,4
1615,595,Diahói,Brazil,1.0,"The group lives in indigenous lands Diahui, Middle Madeira River, southern Amazonas State, Municipality of Humaitá - Brazil.",-7.9939,-62.1936,4
1616,2112,Lae,Papua New Guinea,1.0,Morobe,-6.6318,147.181,5
1617,2113,Laua,Papua New Guinea,1.0,Central Province,-10.1824,149.2053,4
1618,810,Patwin,United States of America,1.0,"Descendants live on small rancherias at Cortina and Colusa, and on the Rumsey (Cache Creek) Rancheria west of Woodland",38.7608,-122.0354,4
1619,2047,Pazeh,China,1.0,Taiwan Province,24.2469,120.7727,4
1620,1966,Pémono,Venezuela (Bolivarian Republic of),1.0,Last speaker lives with the Yawarana in an Upper Majagua village,5.6487,-65.8081,4
1621,657,Taushiro,Peru,1.0,"Dpto. de  Loreto, cuenca de  río Tigre,  Huanganayaco, pueblo de Intuto",-3.2502,-75.8935,4
1622,314,Tinigua,Colombia,1.0,Sierra de la Macarena (Meta). Originally on the Yari river (Caquetá). The last speakers lived near the Guayabero river (in the neighbourhood of  the Guayabero people). The Sierra de la Macarena group does not speak the language any more.,2.3833,-73.6413,4
1623,779,Tolowa,United States of America,1.0,"at the Smith River Rancheria near Crescent City, California",41.9566,-124.1915,4
1624,661,Uru,Bolivia (Plurinational State of),1.0,"Last documented community was Iru-Ito, near Ancoaqui, on the Desaguadero river in Bolivia",-16.5519,-68.6645,5
1625,2507,Volow,Vanuatu,1.0,Motalava Island,-13.6433,167.7159,4
1626,809,Wintu-Nomlaki,United States of America,1.0,"There were two major dialects, Nomlaki, spoken along the Sacramento River south of Red Bluff, and Wintu, spoken elsewhere in the territory.",39.8637,-122.0822,4
1627,665,Yahgan,Chile,1.0,"Community of Villa Ukika on Navarino Island (Magallanes Territory, Chile).",-55.0028,-67.4615,4
1628,2711,Yarawi,Papua New Guinea,1.0,"Between Morobe town and Hercules bay, Morobe Province",-7.9001,147.6411,4
1629,486,Ainu (Kuril),Russian Federation,0.0,the northern islands of the Kuril chain (especially Shumshu and Paramushir) and the southern tip of Kamchatka (Cape Lopatka),46.8882,152.0068,5
1630,494,Ainu (Sakhalin),Russian Federation,0.0,"the southern part of Sakhalin (Karafuto), from 1905 to 1945 under Japanese administration; most of the Ainu population was evacuated (after 1945) to Hokkaido, Japan, where a few speakers of Sakhalin Ainu survived until recently",47.3983,142.2949,5
1631,329,Akkala Saami,Russian Federation,0.0,"earlier spoken in the village of Babino in southern Murmansk Province, from where the speakers were translocated to Lovozero, the centre of Lovozero County",67.5809,31.668,5
1632,1342,Alderney French,United Kingdom of Great Britain and Northern Ireland,0.0,the island of Alderney in the Bailiwick of Guernsey; an extinct outlying dialect of Norman not listed at all by the SIL,49.7098,-2.2075,5
1633,756,Andoa (Ecuador),Ecuador,0.0,"Location in Ecuador:  Pastaza province, Pucayacu and Moretecocha regions.",-2.3341,-76.5016,5
1634,838,Antoniano,United States of America,0.0,"Mission San Antonio de Padua, near Jolon in southern Monterey County, CA.",35.9717,-121.1757,5
1635,2141,Aore,Vanuatu,0.0,"Aore, Santo",-15.5767,167.1638,5
1636,1454,Arapaho (Oklahoma),United States of America,0.0,Wind River Reservation in Wyoming; Cheyenne-Arapaho Tribe in Oklahoma,35.602,-97.9712,5
1637,2658,Aribwatsa,Papua New Guinea,0.0,Lae town area,-6.6523,147.2291,5
1638,1611,Arin,Russian Federation,0.0,"the upper Yenisey basin, to the north of Krasnoyarsk and the Minusinsk region",56.2982,91.7468,5
1639,465,Arman,Russian Federation,0.0,поселки Ола и Армань Ольского района Магаданской области; an extinct outlying dialect of Even not listed separately by the SIL,59.6732,150.1391,5
1640,573,Atacameño,"Argentina, Bolivia (Plurinational State of), Chile",0.0,"Two areas: (1) San Pedro de Atacama, Toconao, Socaire, Peine; (2) Chiu-chiu, Caspana. Province of Antofagasta, between Calama and the Bolivian border. 
",-22.7559,-68.247,5
1641,2042,Babuza,China,0.0,Taiwan Province,24.01,120.623,5
1642,2205,Barzani Jewish Neo-Aramaic (Iraq),Iraq,0.0,"Province of Irbil, Iraqi Kurdistan",36.2619,43.9892,5
1643,2048,Basay,China,0.0,Taiwan Province,25.1378,121.6543,5
1644,2661,Bina,Papua New Guinea,0.0,"Southeastern hinterland, eastern part of central Province",-10.2365,149.6063,5
1645,1894,Cacaopera,Nicaragua,0.0,Around the Gulf of Fonseca,13.4109,-87.8741,5
1646,1338,Cappadocian Greek (Turkey),Turkey,0.0,"Cappadocia in central Turkey, notably in Sille (Silli) near Konya, villages near Kayseri, and Faras (Pharasa) and adjacent villages, before the population exchanges; Cappadocian Greek was thought to be extinct until Mark Janse and Dimitris Papazachariou discovered speakers in 2005, cf.  Cappadocian Greek (Greece); an outlying dialect of Greek",38.048,32.6953,5
1647,890,Catawba,United States of America,0.0,"Catawba Indian Nation of York County, South Carolina; Rock Hills, SC.",34.9361,-81.0272,5
1648,255,Cayuga (Oklahoma),United States of America,0.0,"Northeastern Oklahoma;  Six Nations Reserve at Grand River, Ontario, Canada.",36.6302,-94.6441,5
1649,587,Cholon,Peru,0.0,"Departamento de  Huánuco, cuenca del río Huallaga, entre los poblados de  Tingo María y Valle.",-8.8633,-76.1791,5
1650,8,Coptic,Egypt,0.0,"Liturgical language of the Coptic Church, Bohairic dialect. No first-language speakers; it probably became extinct in the 17th century. Coptic is still taught in churches and it is claimed that there may be speakers with at least near native competency.",26.8915,29.0959,5
1651,594,Culle,Peru,0.0,"Departamento de  La  Libertad, centralmente en la provincia de  Santiago de  Chuco y territorios adyacentes. Also in Cajabamba (Cajamarca); Pallasca and Corongo (Ancash).",-8.1951,-78.294,5
1652,1609,Cuman,Hungary,0.0,the region of Cumania in Hungary; earlier spread over a large area of Eastern Europe,46.5815,19.6765,5
1653,345,Dalmatian,Croatia,0.0,Krk (Veglia) on the coast of Dalmatia; earlier also Zadar (Zara) and Dubrovnik (Ragusa),45.0599,14.5719,5
1654,129,Deti,Botswana,0.0,Pointer at settlement of previous Deti speakers.,-20.9614,24.461,5
1655,2629,Dororo,Solomon Islands,0.0,Western New Georgia,-8.2169,157.3901,5
1656,438,Dura,Nepal,0.0,"Lamjuṅ district, between Pāũdī and Midim rivers.",28.2898,84.4519,5
1657,470,Eastern Kamchadal,Russian Federation,0.0,the eastern coast of central Kamchatka and in the basin of the river Kamchatka,56.511,161.0156,5
1658,782,Eel River Athabaskan,United States of America,0.0,Formerly spoken along the Eel River and its major tributaries in Humboldt and Mendocino Counties.,40.188,-123.6477,5
1659,1893,Garífuna (Nicaragua),Nicaragua,0.0,Orinoco in the Regiones Atlánticas Autónomas del Sur,12.5666,-83.7166,4
1660,2671,Getmata,Papua New Guinea,0.0,West New Britain,-5.8346,149.0405,5
1661,358,Gothic,Ukraine,0.0,the Crimea,44.653,33.8598,5
1662,4,Guanche,Spain,0.0,the Canary Islands,27.9264,-15.6774,5
1663,2632,Guliguli,Solomon Islands,0.0,Western New Georgia,-8.2114,157.4615,5
1664,1121,Gyasumdo,Nepal,0.0,lower Manang valley,28.5969,84.2253,2
1665,2045,Hoanya,China,0.0,Taiwan Province,23.5665,120.3826,5
1666,2592,Hukumina,Indonesia,0.0,"Buru Island, Maluku",-3.1514,126.2713,5
1667,1537,Huron-Wyandot (United States of America),United States of America,0.0,"Huron and Wyandotte is the same language. The last speakers were in the  Wyandotte Tribe of Oklahoma, and Huron settled at Lorette, near Quebec City.",36.7923,-94.7229,5
1668,2642,Ifo,Vanuatu,0.0,Northeastern Erromanga Island,-18.6605,169.1434,5
1669,298,Island Carib,Dominica,0.0,Carib Indian reservation on the eastern coast of Dominica. ,15.4325,-61.2817,5
1670,696,Judeo-Berber (Morocco),Morocco,0.0,"Several areas in the Higher and the Middle Atlas (Sous): the Ouarzazate area, and Boumalne Dades, Imini, Tinghir (Tinerhir), in the Draa valley
Between Tiznit and Tafraout, around Ouijjane",30.822,-6.8005,5
1671,477,Kamas,Russian Federation,0.0,"formerly spoken in the eastern part of the Minusinsk region, in modern Krasnoyarsk Region; the area became gradually restricted to the Kan and Mana river basins and their sources on the northwesternmost slopes of the Eastern Sayan mountains; the last Kamas-speaking community lived in the village of Abalakovo",57.9964,92.8784,5
1672,1353,Kamas Turk,Russian Federation,0.0,Abalakovo village in Krasnoyarsk Region; an extinct outlying dialect of Khakas spoken by the last speakers of Kamas (Samoyed),58.109,92.7101,5
1673,2675,Kaniet,Papua New Guinea,0.0,"Anchorite and Kaniet Islands, Manus Province",-0.898,145.5441,5
1674,1548,Kansa,United States of America,0.0,"Kaw Nation at Kaw City, Oklahoma.",36.7657,-96.8652,5
1675,341,Karaim (Crimea),Ukraine,0.0,Yevpatoriya region,45.058,33.9477,5
1676,2677,Karami,Papua New Guinea,0.0,Gulf Province next to Western Province,-7.1335,143.8659,5
1677,1517,Karelian (Valday),Russian Federation,0.0,Valday region in Novgorod Province,58.0284,33.3215,5
1678,2596,Kayeli,Indonesia,0.0,"Buru Island, Maluku",-3.39,127.1008,5
1679,2634,Kazukuru,Solomon Islands,0.0,Western New Georgia,-8.1598,157.4629,5
1680,126,Kede,Angola,0.0,Used to be spoken north of the Namibian-Angolan border.,-17.1617,16.1059,5
1681,371,Kemi Saami,Finland,0.0,Sodankylä and Kuolajärvi (Salla) counties in Lapland Province,67.0631,27.6635,5
1682,479,Kerek,Russian Federation,0.0,"originally the Bering Sea coast between the Olyutor Bay and the Anadyr Bay, later only in the villages of Meynypil'gino and Khatyrka in Beringovskiy County in Chukchi Autonomous District",62.5996,176.9183,5
1683,2050,Ketangalan,China,0.0,Taiwan Province,25.0433,121.4813,5
